CIN,COMPANY_NAME,Change_Type,Field_Changed,Old_Value,New_Value,Date,STATE
U72900PN2014PTC150496,SYSTELE SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U20210PN2024PTC231220,GREENSHIELD AGRO CHEMICALS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U30007MH2000PTC126905,PRIMUS TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2003PTC139000,BRAVO IMPEX PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U15400MH2021PTC370425,BRISOLITEE FOOD & BEVERAGES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45202MH2008PTC188940,ACHYUTAM PROJECT SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U26999MH2020PTC340521,RAMNATH SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U90009MH2025PTC445880,MARQY VANITY FOR LIFESTYLE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U65910MH1998PTC117696,KULTEA PACKERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U18101MH2009PTC191794,MANNERED DESIGNS AND FASHIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U35107MH2023PLC400176,MORAL GREEN ENERGY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92110MH1998PTC116658,AMBROSIA MEDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U86100PN2023PTC220432,SUBHEDAR PILAJIRAO JADHAVRAO SUPER-SPECIALITY HOSPITAL PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2019PTC319228,CHARTERED TAXONTRACK SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2017PTC171717,NILAMBARI INDUSTRIES AND ENG PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U00439PN2006PTC022356,S B ENERGY PROJECTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U26209PN2024PTC235098,ECOBYTE INNOVENTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1982PTC028354,JAJU CHEMICALS PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2018PTC309065,DIGITAL HEALTH ASSOCIATES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01500MH2024PTC420333,ASHUPRATI AGRO FARMER PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24210MH2007PTC176923,ULTRA PEST CONTROL PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45400PN2021PTC203842,PROPERTY PROTECTOR PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92100MH2004PTC145053,HORSESHOE PICTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67100MH2019PTC331372,BULLETSPEED FINSERVE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70200MH2021PTC360567,NABHRAJ BUILDERS AND DEVELOPERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70200PN2018PTC180189,MDN SALESFORCE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51900MH1984PTC033709,ADLER INVESTMENT AND TRADING COMPANY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1997PTC108182,SHAIL FOODS AND PACKAGING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2017PTC299920,RCSRRA HR COMPLIANCES CONSULTANTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2016PTC157920,EPITOME CORPORATE SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1995PLC389867,SYSTEMATIX FINCORP INDIA LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85110PN2003PTC018213,SATARA FERTILITY AND ENDOSCOPY CENTRE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U65990MH2018PTC311860,CERTUS CAPITAL PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U91120MH2006GAP159540,BOMBAY MUDIBAZAR KARIANA MERCHANTS ASSOCIATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55101MH2001PLC130818,MIDAS RESORTS LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45202MH2007PTC176660,MOUNTAIN VIEW TOWNSHIP PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74140PN1998PTC012622,SIDDHANT CONSULTANCY SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U20293MH2023PTC398878,ARTISANAL INDULGENCE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1994PTC081248,PRIME EXPRESS COLLECTION SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55100MH1989PTC051319,HOTEL CRAZY HOME PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2022PTC394630,AUGUST47 CONSULTANCY SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U58202PN2025PTC239398,INTELORIDES SOLUTION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U28920MH1989PTC051286,ASHWIN CHEMICOAT ENGINEERING INDUSTRIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH1998PTC114006,TASK ERECTORS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24110MH1986PTC039430,CALGON CHEMICALS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U46209MH2023PTC398956,ANSH SHINDE FARMER PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2016PTC165394,AGILETECH BIZGLOBAL CONSULTING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01403MH2008PTC179795,MUKKAWAR AGRO PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92412MH2010PTC211526,OMG SURYA PICTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85490PN2024NPL231034,MAHA-BELGAUMITES FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63030MH2016PTC286930,KSHIPRA TOURS & TRAVELS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH1991PTC060400,BLUE BIRD LAND DEVELOPERS P LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70100MH1996PTC103761,MYLUCK HOUSING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2017PTC296243,RAOSON BUSINESS & SOFTECH SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72200MH2021PTC368689,SWEPLY TECHNOLOGY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2021PTC354740,SPLUNK HR CONSULTING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U36911MH2008PTC185064,ARIHANT DIA-JEWEL PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51900MH1999PTC117895,NIVITA TRADES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2014PTC258770,GARUDDHWAJ GLOBAL CHITS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U93090MH2016PTC280538,TOONZBOX ENTERTAINMENT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55101MH2024PTC422766,RANJIT SINGH BINDRA HOSPITALITY AND REALTY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2019PTC333131,SOHAM ROCKSTAR ENTERTAINMENT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1988PTC048354,GARDEN REACH CONSTRUCTION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2022OPC385729,FUTURETECH PROTECTION AND STAFFING SERVICES (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1987PTC042247,UNIQUE LAND DEVELOPMENTS PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U15549MH2021PTC355661,RK ONE FROUT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01100MH2021PTC352941,ATULNIYA FARMERS PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85300PN2022NPL208670,VEDGANGA MICROCARE ASSOCIATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74101MH2023OPC406073,LABEL-ORHANA (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70200PN2024FTC235957,MUXTEC INDIA CONSULTING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55100MH2021PTC364004,PANSY HOSPITALITY & RAPID CLEAN MANAGEMENT SERVICE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2011PTC141517,ARYAA FOREX PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U36999MH2020PTC335912,SUKRATI CREATIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74900MH2016PTC273384,VAL CONSULTANCY SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U29253MH2016PTC273467,MINIMAX DOSING SYSTEMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1997PTC111266,URAN INTRANET COMPUTERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85300MH2019NPL318939,GHOLWAD BORDI CHIKOO FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U43219MH2025PTC443226,ROHMA INFRA SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U27104MH2007PTC167595,JEET NANDIGAM INDUSTRIES PRIVATE LIMITED.,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U50300MH2001PTC133222,SHAMAN MOTORS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24230MH2000PLC127338,ENPEE HEALTHCARE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U46909MH2023PTC414839,ADROME MULTIVENTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01500MH2025PTC443880,CHAPANER FARMER PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U80100MH2024PTC426070,SHRI SWAMI SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85191MH2012PTC232770,MEDICUS DEVICES AND SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74140MH2020PTC343313,IMPRESS STRATEGIC COMMUNICATIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900PN2021PTC205333,JOITEX TELECOM PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51221MH2008PTC181709,KIMEYO EXPORTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24246PN2012PTC142354,SAIDATTA VIKAS HERBAL PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U66220PN2024PTC235562,SPARKSHIELD INSURANCE BROKER PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45500PN2020PTC196334,ADVETKUNAL ENTERPRISES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U28910PN2012PTC145128,MANOMAY INDUSTRIES INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1985PLC036038,RATNAKAMAL PULSES PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67100PN2022PTC214714,BHOSALE PATIL WEALTH MANAGEMENT SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U46101MH2025PTC440376,SPICE WHIRL WONDERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01403MH2014PTC258562,WAIGAON HALAD PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U31909MH2022PTC382026,AWDSG SOLUTIONS INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92400MH2009PTC192484,TARANTELLA SPORTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01500MH2024PTC434065,FAINA AGRITECH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1973PLC016305,FIVE-STAR INDUSTRIAL ESTATE AND AGENTS LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01100MH2022PTC378703,PANDAVDEVI FARMERS PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55101PN1992PTC069203,HOTEL GOURISH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01100MH2020PTC345789,BHABA FARMER PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U37100MH2018PTC315034,AS ENVIRO PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH2004PTC145496,GREEN BELL CONSTRUCTION HOUSE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U29290MH1978PTC020058,SEA ROCK INDUSTRIAL APPLIANCES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U31900MH2012PTC234258,SECUREPLUS ALLIED PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2010PTC198369,STANDON TRADE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U62099MH2024PTC426294,DEVSTAK TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2016PLC281199,BIZMARK SOLUTIONS LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92110MH1976PTC018755,MUKESH MOVIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01114MH2018PTC305429,GRINO CONSULTECH PROFESSIONAL TECHNOLOGISTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63040MH1999PTC119206,TMI ENTERPRISES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U35922MH2016PTC287937,SPA MARINE INDUSTRIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U36999MH2021PTC357927,R & C VISHWAKARMA STEEL WORKS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51900MH1982PTC026837,SANMAN GEMS PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U93090PN2017PTC171364,WINGOVERS HORIZON PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U47211PN2023PTC226693,SHAMBHUSHAURYA MEGA FOOD PARK PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U22100MH1990PTC056193,JMU STAINLESS ALLOYS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45209MH2008PTC178905,MONTE CARLO DEVELOPERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74909MH2010PTC198949,IRAGECAPITAL ADVISORY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
L28123MH1996PLC102626,INDUSA C0-GENERATORS LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U17120MH2006PTC161632,SAI DATTA TEXTILES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2022PTC381701,PRIDE MODELS AGENCY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74910PN2021PTC200875,SHWET CORPORATE RESOURCING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74909MH2023PTC415600,AROGYAM PEST CONTROL PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63999PN2024OPC236533,BEANBAG DIGI STUDIO (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2018PTC307200,BEAKER TRADING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U65990MH1983PTC030247,DILIP JHAVERI FINANCEANDTRADING PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U65992PN2022PTC215142,ARTHMANGAL KURIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55100MH2005PTC152513,AAKRUTI HOSPITALITY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63040MH2001PTC132444,AWAB TRAVELS AND MONEY CHANGES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U27100MH1996PTC104199,MASTER UTENSILS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2017PTC301081,RAISING STAR SHIPPING SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U65990PN2018PLC175273,PARINITI NIDHI LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U52300MH2010PTC204151,DIZZYSTONE TRADING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U17110MH1991PTC063152,SHRI BAHUBALI YARNS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U15400MH2015PTC261070,ELDER NEUTRACITICALS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U47212MH2023PTC411557,TLI FRESH FRUITS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74920MH1997PTC107653,ADO SECURITY & PROTECTION SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2003PTC143521,MARIGRA TRADERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U28113MH2013PTC250482,SYNTONIC ROOFING AND STEEL STRUCTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U31900MH2010PTC205019,SYNTRON CONTROLS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U36911MH2007PTC172503,BLUESKY JEWELLERY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1996PTC096576,NISAR SHARES AND SECURITIES LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45202MH2011PTC213691,PRAFUL REALTORS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45201MH2006PTC163586,ANUVAIBHAV BUILDCON PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1982PTC026554,ALANKAR ESTATE FINANCE AND BUILDING PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U22209MH1996PTC097037,KIMPLAS PIPING SYSTEMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74920MH1994PTC082952,BHARATHITHEERTHA CONSULTANCY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2004PTC148533,SILVERFLAG TRADING COMPANY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH1999PTC119624,SG PUMPS AND SYSTEMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74900MH2013PTC249258,PHARMASEARCH AGRICULTURAL RESEARCH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U31909PN1989PTC053873,DAMANI ELECTRICALS AND ENGINEERS P LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2019PTC332738,WALLBERT TRADING AND CONSULTANTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2022OPC391705,LEO MARINE SOLUTIONS (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70100MH2019PTC321424,HIRAKANI CONSTRUCTION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2022PTC386249,STAR BROADCAST INFOTECH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U62013MH2024OPC421808,SHAR-WILL-TECH ENGINEERING AND CONSULTANT (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U93000MH2009PTC194940,CIVITECH SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51900MH1998PTC116304,NITRO EXIM (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63030MH2002PTC135209,KAMAL SANDHU TRANSPORT (INDIA ) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45209PN2012PTC144500,ANNIKA LANDMARKS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U88900MH2025NPL445437,JANIVA SOCIAL WELFARE FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U40105PN2017PTC173908,SMW POWER AND INFRA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01100MH2017PTC294137,INDIGENOUS FARMERS PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U62011MH2023PTC413861,ZYSTOMATE TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45205MH2010PTC199742,TRUMP INFRA PROJECTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01403MH2012PTC233786,AMIGROW AGRO PROCESS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45500MH2018PTC312448,SYMS CONSTRUCTION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
